ID,TransmissionRatio,Transmission,INEvTransmission,FilterUsed,Nodes,EventSkew,EventNodeRatio,WorkloadSize,NumberProjections,MinimalSelectivity,MedianSelectivity,CombigenComputationTime,Efficiency,PlacementComputationTime,HopCount,Depth,ProcessingLatencyRatio,CentralTransmission,LowerBound,EventTypes,MaximumParents,greedy_costs,sampling_costs,factorial_costs,exact_costs,TransmissionRatioINEv,TransmissionRatioCentral
609450,1.0,247506.0,247506.0,[],50,1.3,0.5,5,5,0.1,0.0639069605300873,0.03,2.86,0.89,0,0.5,0,247506.0,0.0,6,6,0.0,0.0,0.0,21225.958133180364,0.08575936798776743,0.08575936798776743
9096864,0.795413989655675,253859.0,201923.0,[],50,1.3,0.5,5,5,0.1,1.0,0.03,2.74,1.09,0,0.5,0,253859.0,0.0,6,6,0.0,0.0,0.0,65276.13379481733,0.3232724048019162,0.2571353932490766
8511817,0.794892155905917,225418.0,179183.0,[],50,1.3,0.5,5,5,0.1,0.0798221706202969,0.07,2.78,0.97,0,0.5,0,225418.0,0.0,6,6,0.0,0.0,0.0,64999.28168432669,0.3627536188384316,0.2883500061411542
3215392,0.4000736593989393,203640.0,81471.0,[],50,1.3,0.5,5,5,0.1,0.0624339097815361,0.03,2.5,1.23,0,0.5,0,203640.0,0.0,6,6,0.0,0.0,0.0,22785.786675539905,0.2796797225459354,0.11189249005863242
74651,0.6000441598586884,226450.0,135880.0,[],50,1.3,0.5,5,5,0.1,0.0578022832591791,0.02,2.8,1.0,0,0.5,0,226450.0,0.0,10,6,0.0,0.0,0.0,19872.620729381484,0.1462512564717507,0.08775721231786922
1073009,0.4000534587832781,280590.0,112251.0,[],50,1.3,0.5,5,5,0.1,0.0682830160383418,0.03,2.52,1.16,0,0.5,0,280590.0,0.0,10,6,0.0,0.0,0.0,16555.50613896048,0.14748649133602804,0.059002480982787986
4115629,0.4000648494412139,231305.0,92537.0,[],50,1.3,0.5,5,5,0.1,0.0865338207851818,0.03,2.72,1.02,0,0.5,0,231305.0,0.0,10,6,0.0,0.0,0.0,35880.33387434694,0.38774040518221836,0.1551213068214995
2536775,0.5888905263674993,162852.0,95902.0,[],50,1.3,0.5,5,5,0.1,0.0694044307084069,0.03,2.58,0.97,0,0.5,0,162852.0,0.0,10,6,0.0,0.0,0.0,15791.313985948542,0.16466094540206191,0.0969672708099903
7075846,0.6000632591093117,158080.0,94858.0,[],50,1.3,0.5,5,7,0.1,0.0748594516576245,0.06,2.52,1.16,0,0.5,0,158080.0,0.0,15,6,0.0,0.0,0.0,17018.119521349257,0.17940626537929596,0.10765510830813042
4452426,0.6000414112970018,241480.0,144898.0,[],50,1.3,0.5,5,5,0.1,0.081351057326367,0.02,2.5,1.16,0,0.5,0,241480.0,0.0,15,6,0.0,0.0,0.0,25396.76286636982,0.17527338449371158,0.10517128899440872
2060648,0.4000561282718105,267245.0,106913.0,[],50,1.3,0.5,5,5,0.1,0.0790210188127012,0.03,2.54,1.15,0,0.5,0,267245.0,0.0,15,6,0.0,0.0,0.0,36536.98562944671,0.34174502286388664,0.13671719070308785
9588681,0.4000692297041584,216670.0,86683.0,[],50,1.3,0.5,5,5,0.1,0.0711871643700126,0.03,2.56,1.07,0,0.5,0,216670.0,0.0,15,6,0.0,0.0,0.0,18931.542902144905,0.21839971969296063,0.08737500762516687
6433938,0.6000446060173518,224185.0,134521.0,[],50,1.3,0.5,5,5,0.1,0.0790391944259833,0.03,2.54,1.13,0,0.5,0,224185.0,0.0,20,6,0.0,0.0,0.0,19517.91855749673,0.1450919823484566,0.08706166138455619
1996463,0.7953906883602582,260169.0,206936.0,[],50,1.3,0.5,5,5,0.1,0.0840103897039059,0.05,2.72,0.98,0,0.5,0,260169.0,0.0,20,6,0.0,0.0,0.0,16550.016078304066,0.07997649552665591,0.06361255982958795
5386211,0.5861294279087277,164694.0,96532.0,[],50,1.3,0.5,5,5,0.1,0.0687823019505951,0.06,2.52,1.13,0,0.5,0,164694.0,0.0,20,6,0.0,0.0,0.0,13273.296808799,0.13750152083038783,0.08059368774089523
8870582,0.5805168847871804,287685.0,167006.0,[],50,1.3,0.5,5,5,0.1,0.0834136070379969,0.03,2.54,1.17,0,0.5,0,287685.0,0.0,20,6,0.0,0.0,0.0,31368.88235866953,0.18783087049967984,0.10903899180933845
6730154,0.8000352771016334,141735.0,113393.0,[],50,1.3,0.5,5,6,0.1,0.0793503197034453,0.07,2.76,1.06,0,0.5,0,141735.0,0.0,25,6,0.0,0.0,0.0,11119.250023475111,0.09805940422667282,0.07845098263290727
240209,0.6000730193501278,136950.0,82180.0,[],50,1.3,0.5,5,5,0.1,0.0820830683280531,0.03,2.42,1.18,0,0.5,0,136950.0,0.0,25,6,0.0,0.0,0.0,19708.168915293463,0.23981709558643785,0.14390776864033197
198134,0.5414035712695373,224570.0,121583.0,[],50,1.3,0.5,5,5,0.1,0.0763368975800775,0.04,2.7,1.11,0,0.5,0,224570.0,0.0,25,6,0.0,0.0,0.0,16993.52464693068,0.13976892038303612,0.07567139264786338
5798562,0.6000528234113359,189310.0,113596.0,[],50,1.3,0.5,5,5,0.1,0.0724392763602058,0.03,2.66,1.06,0,0.5,0,189310.0,0.0,25,6,0.0,0.0,0.0,8099.786699684037,0.07130344994263915,0.042785836457049475
