ID,TransmissionRatio,Transmission,INEvTransmission,FilterUsed,Nodes,EventSkew,EventNodeRatio,WorkloadSize,NumberProjections,MinimalSelectivity,MedianSelectivity,CombigenComputationTime,Efficiency,PlacementComputationTime,HopCount,Depth,ProcessingLatencyRatio,CentralTransmission,LowerBound,EventTypes,MaximumParents,greedy_costs,sampling_costs,factorial_costs,exact_costs,TransmissionRatioINEv,TransmissionRatioCentral
4705275,0.7947061266607579,233553.0,185606.0,[],50,1.3,0.5,5,5,0.1,0.0582582507618045,0.02,3.06,0.85,0,0.5,0,233553.0,0.0,6,3,0.0,0.0,0.0,30566.65333062728,0.16468569620932125,0.13087673175093995
8704502,0.8000263386625227,189835.0,151873.0,[],50,1.3,0.5,5,5,0.1,1.0,0.01,3.38,0.78,0,0.5,0,189835.0,0.0,6,3,0.0,0.0,0.0,63099.48238505519,0.41547531414441796,0.33239119437962017
6119913,1.0,264514.0,264514.0,[],50,1.3,0.5,5,5,0.1,0.0821148364952046,0.02,3.24,0.77,0,0.5,0,264514.0,0.0,6,3,0.0,0.0,0.0,139388.7698906201,0.5269617861081838,0.5269617861081838
4411431,1.0,259931.0,259931.0,[],50,1.3,0.5,5,5,0.1,0.0767831236495728,0.03,3.74,0.69,0,0.5,0,259931.0,0.0,6,3,0.0,0.0,0.0,102580.04591125809,0.3946433703992909,0.3946433703992909
6643961,0.8000277168264234,216475.0,173186.0,[],50,1.3,0.5,5,5,0.1,0.0881432605260279,0.02,3.12,0.79,0,0.5,0,216475.0,0.0,10,3,0.0,0.0,0.0,70393.36664047667,0.4064610686803591,0.32518012075517577
5733727,1.0,281200.0,281200.0,[],50,1.3,0.5,5,5,0.1,0.0953766965107019,0.03,3.98,0.65,0,0.5,0,281200.0,0.0,10,3,0.0,0.0,0.0,82356.013071144,0.29287344619894734,0.29287344619894734
6749522,1.0,257875.0,257875.0,[],50,1.3,0.5,5,5,0.1,0.0765753903089136,0.03,3.02,0.83,0,0.5,0,257875.0,0.0,10,3,0.0,0.0,0.0,26554.89709733752,0.10297584914139611,0.10297584914139611
9226770,0.794980604693389,290792.0,231174.0,[],50,1.3,0.5,5,5,0.1,0.0907016068046554,0.03,3.02,0.88,0,0.5,0,290792.0,0.0,10,3,0.0,0.0,0.0,41326.09941226621,0.17876620819065384,0.14211566828615027
4520339,1.0,259547.0,259547.0,[],50,1.3,0.5,5,5,0.1,0.0759624318922994,0.03,3.38,0.71,0,0.5,0,259547.0,0.0,15,3,0.0,0.0,0.0,54415.55840596482,0.20965589433114162,0.20965589433114162
7936315,0.75671905329406,250891.0,189854.0,[],50,1.3,0.5,5,5,0.1,0.0614431388562387,0.03,3.14,0.83,0,0.5,0,250891.0,0.0,15,3,0.0,0.0,0.0,41653.33905231093,0.21939668931026435,0.16602165503071423
6800647,1.0,221553.0,221553.0,[],50,1.3,0.5,5,5,0.1,0.0841397981316755,0.05,3.46,0.85,0,0.5,0,221553.0,0.0,15,3,0.0,0.0,0.0,48877.238153875776,0.22061194456349395,0.22061194456349395
5532958,1.0,219456.0,219456.0,[],50,1.3,0.5,5,5,0.1,0.0716353245782811,0.04,3.32,0.75,0,0.5,0,219456.0,0.0,15,3,0.0,0.0,0.0,84548.72273089096,0.385265031399875,0.385265031399875
4319894,0.9804875890447324,226010.0,221600.0,[],50,1.3,0.5,5,5,0.1,0.076545062431542,0.04,3.26,0.75,0,0.5,0,226010.0,0.0,20,3,0.0,0.0,0.0,26168.77669296819,0.1180901475314449,0.11578592404304318
7027664,1.0,213943.0,213943.0,[],50,1.3,0.5,5,5,0.1,0.0842578203985703,0.06,3.52,0.74,0,0.5,0,213943.0,0.0,20,3,0.0,0.0,0.0,19195.20981585015,0.08972113981691456,0.08972113981691456
4939622,0.791723184267611,189469.0,150007.0,[],50,1.3,0.5,5,5,0.1,0.0800779330273026,0.03,3.38,0.76,0,0.5,0,189469.0,0.0,20,3,0.0,0.0,0.0,24865.218436957213,0.16576038742830143,0.13123634176016769
1962273,0.843711680835672,194909.0,164447.0,[],50,1.3,0.5,5,5,0.1,0.0900071436876819,0.04,2.94,0.93,0,0.5,0,194909.0,0.0,20,3,0.0,0.0,0.0,18373.55827940855,0.11172936131038298,0.09426736722987933
8391476,0.7927618710186969,135477.0,107401.0,[],50,1.3,0.5,5,5,0.1,0.0772644694532443,0.05,3.08,0.86,0,0.5,0,135477.0,0.0,25,3,0.0,0.0,0.0,16762.477157968835,0.15607375311187824,0.12372932053388276
2780234,1.0,183540.0,183540.0,[],50,1.3,0.5,5,5,0.1,0.0784455077138837,0.03,3.06,0.84,0,0.5,0,183540.0,0.0,25,3,0.0,0.0,0.0,46925.42346906357,0.25566864699282754,0.25566864699282754
2427035,1.0,253995.0,253995.0,[],50,1.3,0.5,5,5,0.1,0.0705155799775685,0.05,3.54,0.76,0,0.5,0,253995.0,0.0,25,3,0.0,0.0,0.0,26514.018093084083,0.10438795288523035,0.10438795288523035
3409891,0.7968694414799004,213636.0,170240.0,[],50,1.3,0.5,5,6,0.1,0.0860770085001954,0.04,3.04,0.86,0,0.5,0,213636.0,0.0,25,3,0.0,0.0,0.0,26257.9935006894,0.15424103325123004,0.12290996602019043
