ID,TransmissionRatio,Transmission,INEvTransmission,FilterUsed,Nodes,EventSkew,EventNodeRatio,WorkloadSize,NumberProjections,MinimalSelectivity,MedianSelectivity,CombigenComputationTime,Efficiency,PlacementComputationTime,HopCount,Depth,ProcessingLatencyRatio,CentralTransmission,LowerBound,EventTypes,MaximumParents,greedy_costs,sampling_costs,factorial_costs,exact_costs
5421853,1.0,239180.0,239180.0,[],50,1.3,0.5,20,20,0.1,0.06270225831759149,0.12,3.34,2.93,0,0.5,0,239180.0,0.0,6,3,0.0,0.0,0.0,127055.18406075625
742059,0.795928801788945,177982.0,141661.0,[],50,1.3,0.5,20,19,0.1,0.0802879321001714,0.06,3.38,2.79,0,0.5,0,177982.0,0.0,6,3,0.0,0.0,0.0,45676.86681187665
491098,0.6001760685740762,215825.0,129533.0,[],50,1.3,0.5,20,19,0.1,0.07232618656997129,0.27,3.02,3.07,0,0.5,0,215825.0,0.0,6,3,0.0,0.0,0.0,17148.250884290264
6623332,1.0,236826.0,236826.0,[],50,1.3,0.5,20,19,0.1,0.052695443919674366,0.11,3.26,2.99,0,0.5,0,236826.0,0.0,6,3,0.0,0.0,0.0,35968.53900800713
7810619,1.0,231461.0,231461.0,[],50,1.3,0.5,20,20,0.1,0.0673696300394247,0.07,3.8,2.67,0,0.5,0,231461.0,0.0,10,3,0.0,0.0,0.0,29204.574878962212
804076,0.787114108883371,269830.0,212387.0,[],50,1.3,0.5,20,20,0.1,0.07717936318131162,0.11,3.14,3.14,0,0.5,0,269830.0,0.0,10,3,0.0,0.0,0.0,72244.81082839904
9817720,1.0,292555.0,292555.0,[],50,1.3,0.5,20,20,0.1,0.07286735801996422,0.11,3.26,3.12,0,0.5,0,292555.0,0.0,10,3,0.0,0.0,0.0,74886.09926739585
2361250,1.0,281016.0,281016.0,[],50,1.3,0.5,20,20,0.1,0.06538734223990189,0.07,3.2,3.1,0,0.5,0,281016.0,0.0,10,3,0.0,0.0,0.0,49352.009036003335
8767750,1.0,342947.0,342947.0,[],50,1.3,0.5,20,20,0.1,0.08141548035812472,0.09,2.9,3.52,0,0.5,0,342947.0,0.0,15,3,0.0,0.0,0.0,55346.74031961853
9179972,0.7937215668511334,253885.0,201514.0,[],50,1.3,0.5,20,20,0.1,0.07880447944800044,0.12,3.52,4.02,0,0.5,0,253885.0,0.0,15,3,0.0,0.0,0.0,48296.48044432217
7433655,0.7937416978308338,285317.0,226468.0,[],50,1.3,0.5,20,21,0.1,0.07044532311903398,0.11,3.22,3.24,0,0.5,0,285317.0,0.0,15,3,0.0,0.0,0.0,19357.1284973665
7247534,0.7912093513742556,313879.0,248344.0,[],50,1.3,0.5,20,21,0.1,0.06750121629624783,0.18,3.48,2.99,0,0.5,0,313879.0,0.0,15,3,0.0,0.0,0.0,40529.93778433066
8247426,0.800074142070329,283240.0,226613.0,[],50,1.3,0.5,20,20,0.1,0.0844838822309705,0.1,3.02,3.57,0,0.5,0,283240.0,0.0,20,3,0.0,0.0,0.0,46536.61131869329
5718065,1.0000033049875567,302573.0,302574.0,[],50,1.3,0.5,20,25,0.1,0.06577070577637117,0.12,3.2,3.18,0,0.5,0,302573.0,0.0,20,3,0.0,0.0,0.0,75142.46828278739
798897,0.8000636699350566,314120.0,251316.0,[],50,1.3,0.5,20,20,0.1,0.07379310585568871,0.09,3.44,2.95,0,0.5,0,314120.0,0.0,20,3,0.0,0.0,0.0,40630.44964348401
6356936,0.8000675995403231,295860.0,236708.0,[],50,1.3,0.5,20,20,0.1,0.0875598495713932,0.05,3.38,3.04,0,0.5,0,295860.0,0.0,20,3,0.0,0.0,0.0,43581.07650380952
1088743,1.0,279485.0,279485.0,[],50,1.3,0.5,20,20,0.1,0.07491300944698293,0.07,3.18,3.23,0,0.5,0,279485.0,0.0,25,3,0.0,0.0,0.0,45214.054936833636
7277856,1.0,280166.0,280166.0,[],50,1.3,0.5,20,20,0.1,0.08208049075856655,0.1,3.66,2.82,0,0.5,0,280166.0,0.0,25,3,0.0,0.0,0.0,54356.11729282845
6096471,1.0,350961.0,350961.0,[],50,1.3,0.5,20,24,0.1,0.07451682344410952,0.19,3.62,3.11,0,1.5,0,350961.0,0.0,25,3,0.0,0.0,0.0,84810.50506977995
9764809,1.0,289964.0,289964.0,[],50,1.3,0.5,20,20,0.1,0.0766043717527673,0.12,3.34,3.11,0,0.5,0,289964.0,0.0,25,3,0.0,0.0,0.0,68711.56243423067
